Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Stockholm;98210;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;mm

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1786-02-01 00:00:00;2016-03-02 10:00:00;44.0;59.342;18.0575

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativ månad;Nederbördsmängd;Kvalitet;;Tidsutsnitt:
1967-11-01 06:00:01;1967-12-01 06:00:00;1967-11;52.6;Y
1967-12-02 06:00:01;1968-01-01 06:00:00;1967-12;51.8;Y
1968-01-02 06:00:01;1968-02-01 06:00:00;1968-01;35.7;Y
1968-01-31 06:00:01;1968-03-01 06:00:00;1968-02;13.2;Y
1968-03-02 06:00:01;1968-04-01 06:00:00;1968-03;21.6;Y
1968-04-01 06:00:01;1968-05-01 06:00:00;1968-04;37.6;Y
1968-05-02 06:00:01;1968-06-01 06:00:00;1968-05;80.1;Y
1968-06-01 06:00:01;1968-07-01 06:00:00;1968-06;31.5;Y
1968-07-02 06:00:01;1968-08-01 06:00:00;1968-07;75.8;Y
1968-08-02 06:00:01;1968-09-01 06:00:00;1968-08;65.7;Y
1968-09-01 06:00:01;1968-10-01 06:00:00;1968-09;31.3;Y
1968-10-02 06:00:01;1968-11-01 06:00:00;1968-10;106.5;Y
1968-11-01 06:00:01;1968-12-01 06:00:00;1968-11;40.9;Y
1968-12-02 06:00:01;1969-01-01 06:00:00;1968-12;37.8;Y
1969-01-02 06:00:01;1969-02-01 06:00:00;1969-01;26.4;Y
1969-01-30 06:00:01;1969-03-01 06:00:00;1969-02;48.4;Y
1969-03-02 06:00:01;1969-04-01 06:00:00;1969-03;11.6;Y
1969-04-01 06:00:01;1969-05-01 06:00:00;1969-04;42.8;Y
1969-05-02 06:00:01;1969-06-01 06:00:00;1969-05;35.6;Y
1969-06-01 06:00:01;1969-07-01 06:00:00;1969-06;2.9;Y
1969-07-02 06:00:01;1969-08-01 06:00:00;1969-07;20.7;Y
1969-08-02 06:00:01;1969-09-01 06:00:00;1969-08;84.4;Y
1969-09-01 06:00:01;1969-10-01 06:00:00;1969-09;48.1;Y
1969-10-02 06:00:01;1969-11-01 06:00:00;1969-10;17.2;Y
1969-11-01 06:00:01;1969-12-01 06:00:00;1969-11;78.0;Y
1969-12-02 06:00:01;1970-01-01 06:00:00;1969-12;15.1;Y
1970-01-02 06:00:01;1970-02-01 06:00:00;1970-01;41.3;Y
1970-01-30 06:00:01;1970-03-01 06:00:00;1970-02;10.5;Y
1970-03-02 06:00:01;1970-04-01 06:00:00;1970-03;43.6;Y
1970-04-01 06:00:01;1970-05-01 06:00:00;1970-04;83.4;Y
1970-05-02 06:00:01;1970-06-01 06:00:00;1970-05;7.4;Y
1970-06-01 06:00:01;1970-07-01 06:00:00;1970-06;22.1;Y
1970-07-02 06:00:01;1970-08-01 06:00:00;1970-07;57.6;Y
1970-08-02 06:00:01;1970-09-01 06:00:00;1970-08;12.1;Y
1970-09-01 06:00:01;1970-10-01 06:00:00;1970-09;40.5;Y
1970-10-02 06:00:01;1970-11-01 06:00:00;1970-10;56.4;Y
1970-11-01 06:00:01;1970-12-01 06:00:00;1970-11;69.6;Y
1970-12-02 06:00:01;1971-01-01 06:00:00;1970-12;24.3;Y
1971-01-02 06:00:01;1971-02-01 06:00:00;1971-01;21.7;Y
1971-01-30 06:00:01;1971-03-01 06:00:00;1971-02;35.1;Y
1971-03-02 06:00:01;1971-04-01 06:00:00;1971-03;25.0;Y
1971-04-01 06:00:01;1971-05-01 06:00:00;1971-04;27.5;Y
1971-05-02 06:00:01;1971-06-01 06:00:00;1971-05;7.4;Y
1971-06-01 06:00:01;1971-07-01 06:00:00;1971-06;16.0;Y
1971-07-02 06:00:01;1971-08-01 06:00:00;1971-07;109.4;Y
1971-08-02 06:00:01;1971-09-01 06:00:00;1971-08;66.5;Y
1971-09-01 06:00:01;1971-10-01 06:00:00;1971-09;34.1;Y
1971-10-02 06:00:01;1971-11-01 06:00:00;1971-10;48.8;Y
1971-11-01 06:00:01;1971-12-01 06:00:00;1971-11;70.4;Y
1971-12-02 06:00:01;1972-01-01 06:00:00;1971-12;29.2;Y
1972-01-02 06:00:01;1972-02-01 06:00:00;1972-01;21.9;Y
1972-01-31 06:00:01;1972-03-01 06:00:00;1972-02;38.2;Y
1972-03-02 06:00:01;1972-04-01 06:00:00;1972-03;21.2;Y
1972-04-01 06:00:01;1972-05-01 06:00:00;1972-04;31.3;Y
1972-05-02 06:00:01;1972-06-01 06:00:00;1972-05;29.4;Y
1972-06-01 06:00:01;1972-07-01 06:00:00;1972-06;29.1;Y
1972-07-02 06:00:01;1972-08-01 06:00:00;1972-07;33.0;Y
1972-08-02 06:00:01;1972-09-01 06:00:00;1972-08;116.9;Y
1972-09-01 06:00:01;1972-10-01 06:00:00;1972-09;29.3;Y
1972-10-02 06:00:01;1972-11-01 06:00:00;1972-10;38.3;Y
1972-11-01 06:00:01;1972-12-01 06:00:00;1972-11;40.2;Y
1972-12-02 06:00:01;1973-01-01 06:00:00;1972-12;12.6;Y
1973-01-02 06:00:01;1973-02-01 06:00:00;1973-01;27.3;Y
1973-01-30 06:00:01;1973-03-01 06:00:00;1973-02;37.3;Y
1973-03-02 06:00:01;1973-04-01 06:00:00;1973-03;5.9;Y
1973-04-01 06:00:01;1973-05-01 06:00:00;1973-04;26.5;Y
1973-05-02 06:00:01;1973-06-01 06:00:00;1973-05;28.7;Y
1973-06-01 06:00:01;1973-07-01 06:00:00;1973-06;43.7;Y
1973-07-02 06:00:01;1973-08-01 06:00:00;1973-07;69.6;Y
1973-08-02 06:00:01;1973-09-01 06:00:00;1973-08;31.8;Y
1973-09-01 06:00:01;1973-10-01 06:00:00;1973-09;29.7;Y
1973-10-02 06:00:01;1973-11-01 06:00:00;1973-10;35.3;Y
1973-11-01 06:00:01;1973-12-01 06:00:00;1973-11;56.5;Y
1973-12-02 06:00:01;1974-01-01 06:00:00;1973-12;48.2;Y
1974-01-02 06:00:01;1974-02-01 06:00:00;1974-01;38.9;Y
1974-01-30 06:00:01;1974-03-01 06:00:00;1974-02;33.9;Y
1974-03-02 06:00:01;1974-04-01 06:00:00;1974-03;24.1;Y
1974-04-01 06:00:01;1974-05-01 06:00:00;1974-04;10.5;Y
1974-05-02 06:00:01;1974-06-01 06:00:00;1974-05;18.6;Y
1974-06-01 06:00:01;1974-07-01 06:00:00;1974-06;55.3;Y
1974-07-02 06:00:01;1974-08-01 06:00:00;1974-07;156.5;Y
1974-08-02 06:00:01;1974-09-01 06:00:00;1974-08;29.1;Y
1974-09-01 06:00:01;1974-10-01 06:00:00;1974-09;34.8;Y
1974-10-02 06:00:01;1974-11-01 06:00:00;1974-10;133.0;Y
1974-11-01 06:00:01;1974-12-01 06:00:00;1974-11;89.4;Y
1974-12-02 06:00:01;1975-01-01 06:00:00;1974-12;61.3;Y
1975-01-02 06:00:01;1975-02-01 06:00:00;1975-01;34.6;Y
1975-01-30 06:00:01;1975-03-01 06:00:00;1975-02;8.6;Y
1975-03-02 06:00:01;1975-04-01 06:00:00;1975-03;30.6;Y
1975-04-01 06:00:01;1975-05-01 06:00:00;1975-04;37.1;Y
1975-05-02 06:00:01;1975-06-01 06:00:00;1975-05;39.1;Y
1975-06-01 06:00:01;1975-07-01 06:00:00;1975-06;11.9;Y
1975-07-02 06:00:01;1975-08-01 06:00:00;1975-07;16.8;Y
1975-08-02 06:00:01;1975-09-01 06:00:00;1975-08;69.9;Y
1975-09-01 06:00:01;1975-10-01 06:00:00;1975-09;58.2;Y
1975-10-02 06:00:01;1975-11-01 06:00:00;1975-10;8.9;Y
1975-11-01 06:00:01;1975-12-01 06:00:00;1975-11;26.5;Y
1975-12-02 06:00:01;1976-01-01 06:00:00;1975-12;41.5;Y
1976-01-02 06:00:01;1976-02-01 06:00:00;1976-01;37.0;Y
1976-01-31 06:00:01;1976-03-01 06:00:00;1976-02;12.9;Y
1976-03-02 06:00:01;1976-04-01 06:00:00;1976-03;18.6;Y
1976-04-01 06:00:01;1976-05-01 06:00:00;1976-04;26.8;Y
1976-05-02 06:00:01;1976-06-01 06:00:00;1976-05;40.0;Y
1976-06-01 06:00:01;1976-07-01 06:00:00;1976-06;39.5;Y
1976-07-02 06:00:01;1976-08-01 06:00:00;1976-07;25.9;Y
1976-08-02 06:00:01;1976-09-01 06:00:00;1976-08;31.2;Y
1976-09-01 06:00:01;1976-10-01 06:00:00;1976-09;49.7;Y
1976-10-02 06:00:01;1976-11-01 06:00:00;1976-10;23.7;Y
1976-11-01 06:00:01;1976-12-01 06:00:00;1976-11;49.2;Y
1976-12-02 06:00:01;1977-01-01 06:00:00;1976-12;109.3;Y
1977-01-02 06:00:01;1977-02-01 06:00:00;1977-01;59.8;Y
1977-01-30 06:00:01;1977-03-01 06:00:00;1977-02;32.7;Y
1977-03-02 06:00:01;1977-04-01 06:00:00;1977-03;22.5;Y
1977-04-01 06:00:01;1977-05-01 06:00:00;1977-04;40.7;Y
1977-05-02 06:00:01;1977-06-01 06:00:00;1977-05;31.7;Y
1977-06-01 06:00:01;1977-07-01 06:00:00;1977-06;72.5;Y
1977-07-02 06:00:01;1977-08-01 06:00:00;1977-07;121.7;Y
1977-08-02 06:00:01;1977-09-01 06:00:00;1977-08;53.5;Y
1977-09-01 06:00:01;1977-10-01 06:00:00;1977-09;36.6;Y
1977-10-02 06:00:01;1977-11-01 06:00:00;1977-10;38.3;Y
1977-11-01 06:00:01;1977-12-01 06:00:00;1977-11;74.5;Y
1977-12-02 06:00:01;1978-01-01 06:00:00;1977-12;30.5;Y
1978-01-02 06:00:01;1978-02-01 06:00:00;1978-01;30.0;Y
1978-01-30 06:00:01;1978-03-01 06:00:00;1978-02;24.3;Y
1978-03-02 06:00:01;1978-04-01 06:00:00;1978-03;69.3;Y
1978-04-01 06:00:01;1978-05-01 06:00:00;1978-04;9.6;Y
1978-05-02 06:00:01;1978-06-01 06:00:00;1978-05;12.4;Y
1978-06-01 06:00:01;1978-07-01 06:00:00;1978-06;48.8;Y
1978-07-02 06:00:01;1978-08-01 06:00:00;1978-07;58.4;Y
1978-08-02 06:00:01;1978-09-01 06:00:00;1978-08;101.3;Y
1978-09-01 06:00:01;1978-10-01 06:00:00;1978-09;95.3;Y
1978-10-02 06:00:01;1978-11-01 06:00:00;1978-10;21.7;Y
1978-11-01 06:00:01;1978-12-01 06:00:00;1978-11;38.9;Y
1978-12-02 06:00:01;1979-01-01 06:00:00;1978-12;20.3;Y
1979-01-02 06:00:01;1979-02-01 06:00:00;1979-01;67.0;Y
1979-01-30 06:00:01;1979-03-01 06:00:00;1979-02;6.3;Y
1979-03-02 06:00:01;1979-04-01 06:00:00;1979-03;28.8;Y
1979-04-01 06:00:01;1979-05-01 06:00:00;1979-04;42.4;Y
1979-05-02 06:00:01;1979-06-01 06:00:00;1979-05;45.9;Y
1979-06-01 06:00:01;1979-07-01 06:00:00;1979-06;46.0;Y
1979-07-02 06:00:01;1979-08-01 06:00:00;1979-07;112.7;Y
1979-08-02 06:00:01;1979-09-01 06:00:00;1979-08;74.3;Y
1979-09-01 06:00:01;1979-10-01 06:00:00;1979-09;38.0;Y
1979-10-02 06:00:01;1979-11-01 06:00:00;1979-10;19.7;Y
1979-11-01 06:00:01;1979-12-01 06:00:00;1979-11;90.3;Y
1979-12-02 06:00:01;1980-01-01 06:00:00;1979-12;27.3;Y
1980-01-02 06:00:01;1980-02-01 06:00:00;1980-01;27.0;Y
1980-01-31 06:00:01;1980-03-01 06:00:00;1980-02;3.8;Y
1980-03-02 06:00:01;1980-04-01 06:00:00;1980-03;15.2;Y
1980-04-01 06:00:01;1980-05-01 06:00:00;1980-04;43.3;Y
1980-05-02 06:00:01;1980-06-01 06:00:00;1980-05;14.7;Y
1980-06-01 06:00:01;1980-07-01 06:00:00;1980-06;112.8;Y
1980-07-02 06:00:01;1980-08-01 06:00:00;1980-07;41.2;Y
1980-08-02 06:00:01;1980-09-01 06:00:00;1980-08;110.6;Y
1980-09-01 06:00:01;1980-10-01 06:00:00;1980-09;34.1;Y
1980-10-02 06:00:01;1980-11-01 06:00:00;1980-10;137.2;Y
1980-11-01 06:00:01;1980-12-01 06:00:00;1980-11;68.8;Y
1980-12-02 06:00:01;1981-01-01 06:00:00;1980-12;59.1;Y
1981-01-02 06:00:01;1981-02-01 06:00:00;1981-01;34.0;Y
1981-01-30 06:00:01;1981-03-01 06:00:00;1981-02;26.2;Y
1981-03-02 06:00:01;1981-04-01 06:00:00;1981-03;43.8;Y
1981-04-01 06:00:01;1981-05-01 06:00:00;1981-04;15.9;Y
1981-05-02 06:00:01;1981-06-01 06:00:00;1981-05;13.8;Y
1981-06-01 06:00:01;1981-07-01 06:00:00;1981-06;60.4;Y
1981-07-02 06:00:01;1981-08-01 06:00:00;1981-07;48.8;Y
1981-08-02 06:00:01;1981-09-01 06:00:00;1981-08;85.6;Y
1981-09-01 06:00:01;1981-10-01 06:00:00;1981-09;20.9;Y
1981-10-02 06:00:01;1981-11-01 06:00:00;1981-10;115.8;Y
1981-11-01 06:00:01;1981-12-01 06:00:00;1981-11;103.6;Y
1981-12-02 06:00:01;1982-01-01 06:00:00;1981-12;73.8;Y
1982-01-02 06:00:01;1982-02-01 06:00:00;1982-01;39.5;Y
1982-01-30 06:00:01;1982-03-01 06:00:00;1982-02;23.5;Y
1982-03-02 06:00:01;1982-04-01 06:00:00;1982-03;28.5;Y
1982-04-01 06:00:01;1982-05-01 06:00:00;1982-04;39.8;Y
1982-05-02 06:00:01;1982-06-01 06:00:00;1982-05;17.8;Y
1982-06-01 06:00:01;1982-07-01 06:00:00;1982-06;51.9;Y
1982-07-02 06:00:01;1982-08-01 06:00:00;1982-07;47.4;Y
1982-08-02 06:00:01;1982-09-01 06:00:00;1982-08;48.9;Y
1982-09-01 06:00:01;1982-10-01 06:00:00;1982-09;27.1;Y
1982-10-02 06:00:01;1982-11-01 06:00:00;1982-10;39.8;Y
1982-11-01 06:00:01;1982-12-01 06:00:00;1982-11;51.8;Y
1982-12-02 06:00:01;1983-01-01 06:00:00;1982-12;45.2;Y
1983-01-02 06:00:01;1983-02-01 06:00:00;1983-01;40.3;Y
1983-01-30 06:00:01;1983-03-01 06:00:00;1983-02;14.7;Y
1983-03-02 06:00:01;1983-04-01 06:00:00;1983-03;51.5;Y
1983-04-01 06:00:01;1983-05-01 06:00:00;1983-04;25.0;Y
1983-05-02 06:00:01;1983-06-01 06:00:00;1983-05;43.8;Y
1983-06-01 06:00:01;1983-07-01 06:00:00;1983-06;32.8;Y
1983-07-02 06:00:01;1983-08-01 06:00:00;1983-07;18.8;Y
1983-08-02 06:00:01;1983-09-01 06:00:00;1983-08;16.9;Y
1983-09-01 06:00:01;1983-10-01 06:00:00;1983-09;124.8;Y
1983-10-02 06:00:01;1983-11-01 06:00:00;1983-10;40.7;Y
1983-11-01 06:00:01;1983-12-01 06:00:00;1983-11;16.2;Y
1983-12-02 06:00:01;1984-01-01 06:00:00;1983-12;55.0;Y
1984-01-02 06:00:01;1984-02-01 06:00:00;1984-01;71.6;Y
1984-01-31 06:00:01;1984-03-01 06:00:00;1984-02;20.4;Y
1984-03-02 06:00:01;1984-04-01 06:00:00;1984-03;12.7;Y
1984-04-01 06:00:01;1984-05-01 06:00:00;1984-04;14.6;Y
1984-05-02 06:00:01;1984-06-01 06:00:00;1984-05;13.6;Y
1984-06-01 06:00:01;1984-07-01 06:00:00;1984-06;89.2;Y
1984-07-02 06:00:01;1984-08-01 06:00:00;1984-07;114.5;Y
1984-08-02 06:00:01;1984-09-01 06:00:00;1984-08;51.6;Y
1984-09-01 06:00:01;1984-10-01 06:00:00;1984-09;94.1;Y
1984-10-02 06:00:01;1984-11-01 06:00:00;1984-10;86.4;Y
1984-11-01 06:00:01;1984-12-01 06:00:00;1984-11;18.5;Y
1984-12-02 06:00:01;1985-01-01 06:00:00;1984-12;44.6;Y
1985-01-02 06:00:01;1985-02-01 06:00:00;1985-01;58.3;Y
1985-01-30 06:00:01;1985-03-01 06:00:00;1985-02;18.6;Y
1985-03-02 06:00:01;1985-04-01 06:00:00;1985-03;29.5;Y
1985-04-01 06:00:01;1985-05-01 06:00:00;1985-04;41.7;Y
1985-05-02 06:00:01;1985-06-01 06:00:00;1985-05;10.6;Y
1985-06-01 06:00:01;1985-07-01 06:00:00;1985-06;29.3;Y
1985-07-02 06:00:01;1985-08-01 06:00:00;1985-07;95.1;Y
1985-08-02 06:00:01;1985-09-01 06:00:00;1985-08;59.1;Y
1985-09-01 06:00:01;1985-10-01 06:00:00;1985-09;65.9;Y
1985-10-02 06:00:01;1985-11-01 06:00:00;1985-10;20.2;Y
1985-11-01 06:00:01;1985-12-01 06:00:00;1985-11;66.1;Y
1985-12-02 06:00:01;1986-01-01 06:00:00;1985-12;57.3;Y
1986-01-02 06:00:01;1986-02-01 06:00:00;1986-01;58.4;Y
1986-01-30 06:00:01;1986-03-01 06:00:00;1986-02;13.1;Y
1986-03-02 06:00:01;1986-04-01 06:00:00;1986-03;39.3;Y
1986-04-01 06:00:01;1986-05-01 06:00:00;1986-04;53.3;Y
1986-05-02 06:00:01;1986-06-01 06:00:00;1986-05;46.8;Y
1986-06-01 06:00:01;1986-07-01 06:00:00;1986-06;39.7;Y
1986-07-02 06:00:01;1986-08-01 06:00:00;1986-07;86.4;Y
1986-08-02 06:00:01;1986-09-01 06:00:00;1986-08;103.4;Y
1986-09-01 06:00:01;1986-10-01 06:00:00;1986-09;41.2;Y
1986-10-02 06:00:01;1986-11-01 06:00:00;1986-10;18.1;Y
1986-11-01 06:00:01;1986-12-01 06:00:00;1986-11;44.4;Y
1986-12-02 06:00:01;1987-01-01 06:00:00;1986-12;77.6;Y
1987-01-02 06:00:01;1987-02-01 06:00:00;1987-01;32.1;Y
1987-01-30 06:00:01;1987-03-01 06:00:00;1987-02;15.9;Y
1987-03-02 06:00:01;1987-04-01 06:00:00;1987-03;24.5;Y
1987-04-01 06:00:01;1987-05-01 06:00:00;1987-04;6.6;Y
1987-05-02 06:00:01;1987-06-01 06:00:00;1987-05;42.3;Y
1987-06-01 06:00:01;1987-07-01 06:00:00;1987-06;57.0;Y
1987-07-02 06:00:01;1987-08-01 06:00:00;1987-07;39.9;Y
1987-08-02 06:00:01;1987-09-01 06:00:00;1987-08;94.4;Y
1987-09-01 06:00:01;1987-10-01 06:00:00;1987-09;54.1;Y
1987-10-02 06:00:01;1987-11-01 06:00:00;1987-10;19.9;Y
1987-11-01 06:00:01;1987-12-01 06:00:00;1987-11;61.8;Y
1987-12-02 06:00:01;1988-01-01 06:00:00;1987-12;24.6;Y
1988-01-02 06:00:01;1988-02-01 06:00:00;1988-01;47.7;Y
1988-01-31 06:00:01;1988-03-01 06:00:00;1988-02;53.7;Y
1988-03-02 06:00:01;1988-04-01 06:00:00;1988-03;26.1;Y
1988-04-01 06:00:01;1988-05-01 06:00:00;1988-04;25.7;Y
1988-05-02 06:00:01;1988-06-01 06:00:00;1988-05;63.2;Y
1988-06-01 06:00:01;1988-07-01 06:00:00;1988-06;53.8;Y
1988-07-02 06:00:01;1988-08-01 06:00:00;1988-07;123.1;Y
1988-08-02 06:00:01;1988-09-01 06:00:00;1988-08;57.8;Y
1988-09-01 06:00:01;1988-10-01 06:00:00;1988-09;35.0;Y
1988-10-02 06:00:01;1988-11-01 06:00:00;1988-10;46.3;Y
1988-11-01 06:00:01;1988-12-01 06:00:00;1988-11;32.2;Y
1988-12-02 06:00:01;1989-01-01 06:00:00;1988-12;49.9;Y
1989-01-02 06:00:01;1989-02-01 06:00:00;1989-01;5.7;Y
1989-01-30 06:00:01;1989-03-01 06:00:00;1989-02;23.4;Y
1989-03-02 06:00:01;1989-04-01 06:00:00;1989-03;43.2;Y
1989-04-01 06:00:01;1989-05-01 06:00:00;1989-04;23.1;Y
1989-05-02 06:00:01;1989-06-01 06:00:00;1989-05;29.7;Y
1989-06-01 06:00:01;1989-07-01 06:00:00;1989-06;35.3;Y
1989-07-02 06:00:01;1989-08-01 06:00:00;1989-07;28.8;Y
1989-08-02 06:00:01;1989-09-01 06:00:00;1989-08;36.1;Y
1989-09-01 06:00:01;1989-10-01 06:00:00;1989-09;21.1;Y
1989-10-02 06:00:01;1989-11-01 06:00:00;1989-10;52.3;Y
1989-11-01 06:00:01;1989-12-01 06:00:00;1989-11;54.5;Y
1989-12-02 06:00:01;1990-01-01 06:00:00;1989-12;31.6;Y
1990-01-02 06:00:01;1990-02-01 06:00:00;1990-01;57.2;Y
1990-01-30 06:00:01;1990-03-01 06:00:00;1990-02;72.1;Y
1990-03-02 06:00:01;1990-04-01 06:00:00;1990-03;33.2;Y
1990-04-01 06:00:01;1990-05-01 06:00:00;1990-04;15.9;Y
1990-05-02 06:00:01;1990-06-01 06:00:00;1990-05;22.7;Y
1990-06-01 06:00:01;1990-07-01 06:00:00;1990-06;28.1;Y
1990-07-02 06:00:01;1990-08-01 06:00:00;1990-07;100.0;Y
1990-08-02 06:00:01;1990-09-01 06:00:00;1990-08;24.9;Y
1990-09-01 06:00:01;1990-10-01 06:00:00;1990-09;150.0;Y
1990-10-02 06:00:01;1990-11-01 06:00:00;1990-10;59.3;Y
1990-11-01 06:00:01;1990-12-01 06:00:00;1990-11;46.9;Y
1990-12-02 06:00:01;1991-01-01 06:00:00;1990-12;33.9;Y
1991-01-02 06:00:01;1991-02-01 06:00:00;1991-01;45.8;Y
1991-01-30 06:00:01;1991-03-01 06:00:00;1991-02;30.6;Y
1991-03-02 06:00:01;1991-04-01 06:00:00;1991-03;28.1;Y
1991-04-01 06:00:01;1991-05-01 06:00:00;1991-04;10.2;Y
1991-05-02 06:00:01;1991-06-01 06:00:00;1991-05;67.2;Y
1991-06-01 06:00:01;1991-07-01 06:00:00;1991-06;96.1;Y
1991-07-02 06:00:01;1991-08-01 06:00:00;1991-07;33.9;Y
1991-08-02 06:00:01;1991-09-01 06:00:00;1991-08;85.4;Y
1991-09-01 06:00:01;1991-10-01 06:00:00;1991-09;45.7;Y
1991-10-02 06:00:01;1991-11-01 06:00:00;1991-10;26.9;Y
1991-11-01 06:00:01;1991-12-01 06:00:00;1991-11;46.6;Y
1991-12-02 06:00:01;1992-01-01 06:00:00;1991-12;39.5;Y
1992-01-02 06:00:01;1992-02-01 06:00:00;1992-01;17.5;Y
1992-01-31 06:00:01;1992-03-01 06:00:00;1992-02;30.4;Y
1992-03-02 06:00:01;1992-04-01 06:00:00;1992-03;25.1;Y
1992-04-01 06:00:01;1992-05-01 06:00:00;1992-04;79.4;Y
1992-05-02 06:00:01;1992-06-01 06:00:00;1992-05;12.6;Y
1992-06-01 06:00:01;1992-07-01 06:00:00;1992-06;14.4;Y
1992-07-02 06:00:01;1992-08-01 06:00:00;1992-07;130.6;Y
1992-08-02 06:00:01;1992-09-01 06:00:00;1992-08;60.8;Y
1992-09-01 06:00:01;1992-10-01 06:00:00;1992-09;32.5;Y
1992-10-02 06:00:01;1992-11-01 06:00:00;1992-10;67.7;Y
1992-11-01 06:00:01;1992-12-01 06:00:00;1992-11;68.5;Y
1992-12-02 06:00:01;1993-01-01 06:00:00;1992-12;14.2;Y
1993-01-02 06:00:01;1993-02-01 06:00:00;1993-01;30.0;Y
1993-01-30 06:00:01;1993-03-01 06:00:00;1993-02;34.5;Y
1993-03-02 06:00:01;1993-04-01 06:00:00;1993-03;19.3;Y
1993-04-01 06:00:01;1993-05-01 06:00:00;1993-04;23.2;Y
1993-05-02 06:00:01;1993-06-01 06:00:00;1993-05;16.9;Y
1993-06-01 06:00:01;1993-07-01 06:00:00;1993-06;81.4;Y
1993-07-02 06:00:01;1993-08-01 06:00:00;1993-07;85.9;Y
1993-08-02 06:00:01;1993-09-01 06:00:00;1993-08;117.1;Y
1993-09-01 06:00:01;1993-10-01 06:00:00;1993-09;49.7;Y
1993-10-02 06:00:01;1993-11-01 06:00:00;1993-10;48.7;Y
1993-11-01 06:00:01;1993-12-01 06:00:00;1993-11;30.7;Y
1993-12-02 06:00:01;1994-01-01 06:00:00;1993-12;71.1;Y
1994-01-02 06:00:01;1994-02-01 06:00:00;1994-01;42.8;Y
1994-01-30 06:00:01;1994-03-01 06:00:00;1994-02;5.0;Y
1994-03-02 06:00:01;1994-04-01 06:00:00;1994-03;41.2;Y
1994-04-01 06:00:01;1994-05-01 06:00:00;1994-04;38.6;Y
1994-05-02 06:00:01;1994-06-01 06:00:00;1994-05;20.3;Y
1994-06-01 06:00:01;1994-07-01 06:00:00;1994-06;58.5;Y
1994-07-02 06:00:01;1994-08-01 06:00:00;1994-07;29.5;Y
1994-08-02 06:00:01;1994-09-01 06:00:00;1994-08;104.9;Y
1994-09-01 06:00:01;1994-10-01 06:00:00;1994-09;170.5;Y
1994-10-02 06:00:01;1994-11-01 06:00:00;1994-10;43.1;Y
1994-11-01 06:00:01;1994-12-01 06:00:00;1994-11;16.3;Y
1994-12-02 06:00:01;1995-01-01 06:00:00;1994-12;47.2;Y
1995-01-02 06:00:01;1995-02-01 06:00:00;1995-01;61.1;Y
1995-01-30 06:00:01;1995-03-01 06:00:00;1995-02;43.7;Y
1995-03-02 06:00:01;1995-04-01 06:00:00;1995-03;37.1;Y
1995-04-01 06:00:01;1995-05-01 06:00:00;1995-04;87.4;Y
1995-05-02 06:00:01;1995-06-01 06:00:00;1995-05;39.1;Y
1995-06-01 06:00:01;1995-07-01 06:00:00;1995-06;54.7;Y
1995-07-02 06:00:01;1995-08-01 06:00:00;1995-07;41.6;Y
1995-08-02 06:00:01;1995-09-01 06:00:00;1995-08;60.0;Y
1995-09-01 06:00:01;1995-10-01 06:00:00;1995-09;89.9;Y
1995-10-02 06:00:01;1995-11-01 06:00:00;1995-10;34.0;Y
1995-11-01 06:00:01;1995-12-01 06:00:00;1995-11;40.3;Y
1995-12-02 06:00:01;1996-01-01 06:00:00;1995-12;10.8;Y
1996-01-02 06:00:01;1996-02-01 06:00:00;1996-01;7.6;Y
1996-01-31 06:00:01;1996-03-01 06:00:00;1996-02;14.5;Y
1996-03-02 06:00:01;1996-04-01 06:00:00;1996-03;28.4;Y
1996-04-01 06:00:01;1996-05-01 06:00:00;1996-04;7.7;Y
1996-05-02 06:00:01;1996-06-01 06:00:00;1996-05;50.2;Y
1996-06-01 06:00:01;1996-07-01 06:00:00;1996-06;19.8;Y
1996-07-02 06:00:01;1996-08-01 06:00:00;1996-07;69.1;Y
1996-08-02 06:00:01;1996-09-01 06:00:00;1996-08;9.9;Y
1996-09-01 06:00:01;1996-10-01 06:00:00;1996-09;33.8;Y
1996-10-02 06:00:01;1996-11-01 06:00:00;1996-10;20.8;Y
1996-11-01 06:00:01;1996-12-01 06:00:00;1996-11;79.5;Y
1996-12-02 06:00:01;1997-01-01 06:00:00;1996-12;32.1;Y
1997-01-02 06:00:01;1997-02-01 06:00:00;1997-01;10.2;Y
1997-01-30 06:00:01;1997-03-01 06:00:00;1997-02;41.6;Y
1997-03-02 06:00:01;1997-04-01 06:00:00;1997-03;20.5;Y
1997-04-01 06:00:01;1997-05-01 06:00:00;1997-04;30.2;Y
1997-05-02 06:00:01;1997-06-01 06:00:00;1997-05;60.1;Y
1997-06-01 06:00:01;1997-07-01 06:00:00;1997-06;104.0;Y
1997-07-02 06:00:01;1997-08-01 06:00:00;1997-07;32.6;Y
1997-08-02 06:00:01;1997-09-01 06:00:00;1997-08;27.8;Y
1997-09-01 06:00:01;1997-10-01 06:00:00;1997-09;70.4;Y
1997-10-02 06:00:01;1997-11-01 06:00:00;1997-10;48.9;Y
1997-11-01 06:00:01;1997-12-01 06:00:00;1997-11;42.3;Y
